,Fe,Ni,Cr,Composition,VEC mean,VEC_condition,EQ 1000C AL3TI_D022,EQ 1000C ALTI3_D019,EQ 1000C ALTI_L10,EQ 1000C BCC_B2,EQ 1000C BCC_B2#2,EQ 1000C BCT_A5,EQ 1000C C14_LAVES,EQ 1000C C15_LAVES,EQ 1000C C36_LAVES,EQ 1000C CBCC_A12,EQ 1000C CHI_A12,EQ 1000C CR3SI_A15,EQ 1000C CRNI2_OP6,EQ 1000C CRSI2_C40,EQ 1000C CU3SN_HT_GAMMA,EQ 1000C CU6SN5_HT,EQ 1000C CUB_A13,EQ 1000C CUTI_B11,EQ 1000C FCC_L12,EQ 1000C GAMMA_D83,EQ 1000C HCP_A3,EQ 1000C HEUSLER_L21,EQ 1000C LIQUID,EQ 1000C M5SI3_D88,EQ 1000C MNNI2,EQ 1000C MNNI_L10,EQ 1000C MOSI2_C11B,EQ 1000C MU_PHASE,EQ 1000C NI3TA_D0A,EQ 1000C NI3TI_D024,EQ 1000C NITI2,EQ 1000C NIZN_TP2,EQ 1000C SIGMA,EQ FCC SUM,EQ BCC SUM,EQ FCC/BCC SUM,EQ 1000C AL5FE4_D82,EQ 1000C ALCU_EPS_B82
113,0.56,0.42,0.02,Cr2Fe56Ni42,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
114,0.575757576,0.02020202,0.404040404,Cr40Fe57Ni2,7.232323232,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
115,0.575757576,0.04040404,0.383838384,Cr38Fe57Ni4,7.313131313,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
116,0.575757576,0.060606061,0.363636364,Cr36Fe57Ni6,7.393939394,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
117,0.575757576,0.080808081,0.343434343,Cr34Fe57Ni8,7.474747475,0.5,0,0,0,0.785014587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214985413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
118,0.575757576,0.101010101,0.323232323,Cr32Fe57Ni10,7.555555556,0.5,0,0,0,0.565393767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434606233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
119,0.575757576,0.121212121,0.303030303,Cr30Fe57Ni12,7.636363636,0.5,0,0,0,0.366833067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633166933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
120,0.575757576,0.141414141,0.282828283,Cr28Fe57Ni14,7.717171717,0.5,0,0,0,0.185287929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814712071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
121,0.575757576,0.161616162,0.262626263,Cr26Fe57Ni16,7.797979798,0.5,0,0,0,0.017802459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982197541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
122,0.575757576,0.181818182,0.242424242,Cr24Fe57Ni18,7.878787879,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
123,0.575757576,0.202020202,0.222222222,Cr22Fe57Ni20,7.95959596,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
124,0.575757576,0.222222222,0.202020202,Cr20Fe57Ni22,8.04040404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
125,0.575757576,0.242424242,0.181818182,Cr18Fe57Ni24,8.121212121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
126,0.575757576,0.262626263,0.161616162,Cr16Fe57Ni26,8.202020202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
127,0.575757576,0.282828283,0.141414141,Cr14Fe57Ni28,8.282828283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
128,0.575757576,0.303030303,0.121212121,Cr12Fe57Ni30,8.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595578,68689595558,1.87663E+11,0,0
129,0.575757576,0.323232323,0.101010101,Cr10Fe57Ni32,8.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321670,18405321651,50284273907,0,0
130,0.575757576,0.343434343,0.080808081,Cr8Fe57Ni34,8.525252525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691084,4931691066,13473630585,0,0
131,0.575757576,0.363636364,0.060606061,Cr6Fe57Ni36,8.606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
132,0.575757576,0.383838384,0.04040404,Cr4Fe57Ni38,8.686868687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
133,0.575757576,0.404040404,0.02020202,Cr2Fe57Ni40,8.767676768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
134,0.6,0.02,0.38,Cr38Fe60Ni2,7.28,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421756,25421770,69453549,0,0
135,0.6,0.04,0.36,Cr36Fe60Ni4,7.36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811734,6811747,18610022,0,0
136,0.6,0.06,0.34,Cr34Fe60Ni6,7.44,0.5,0,0,0,0.973331503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026668497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825194.32,1825205.68,4986540,0,0
137,0.6,0.08,0.32,Cr32Fe60Ni8,7.52,0.5,0,0,0,0.708763529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291236471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489058.2036,489062.7964,1336139,0,0
138,0.6,0.1,0.3,Cr30Fe60Ni10,7.6,0.5,0,0,0,0.475443207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524556793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131043.2456,131042.7544,358017,0,0
139,0.6,0.12,0.28,Cr28Fe60Ni12,7.68,0.5,0,0,0,0.266195991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733804009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35114.60424,35110.39576,95930,0,0
140,0.6,0.14,0.26,Cr26Fe60Ni14,7.76,0.5,0,0,0,0.076101387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923898613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9411.391189,9404.608811,25704,0,0
141,0.6,0.16,0.24,Cr24Fe60Ni16,7.84,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2524,2517,6887,0,0
142,0.6,0.18,0.22,Cr22Fe60Ni18,7.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,672,1845,0,0
143,0.6,0.2,0.2,Cr20Fe60Ni20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,178,494,0,0
144,0.6,0.22,0.18,Cr18Fe60Ni22,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,132,0,0
145,0.6,0.24,0.16,Cr16Fe60Ni24,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,35,0,0
146,0.6,0.26,0.14,Cr14Fe60Ni26,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0
147,0.6,0.28,0.12,Cr12Fe60Ni28,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
148,0.6,0.3,0.1,Cr10Fe60Ni30,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
149,0.6,0.32,0.08,Cr8Fe60Ni32,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
150,0.6,0.34,0.06,Cr6Fe60Ni34,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
151,0.6,0.36,0.04,Cr4Fe60Ni36,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
152,0.6,0.38,0.02,Cr2Fe60Ni38,8.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
153,0.62,0.02,0.36,Cr36Fe62Ni2,7.32,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
154,0.62,0.04,0.34,Cr34Fe62Ni4,7.4,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
155,0.62,0.06,0.32,Cr32Fe62Ni6,7.48,0.5,0,0,0,0.905563076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094436924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
156,0.62,0.08,0.3,Cr30Fe62Ni8,7.56,0.5,0,0,0,0.624380069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375619931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
157,0.62,0.1,0.28,Cr28Fe62Ni10,7.64,0.5,0,0,0,0.378766615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621233385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
158,0.62,0.12,0.26,Cr26Fe62Ni12,7.72,0.5,0,0,0,0.160081185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839918815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
159,0.62,0.14,0.24,Cr24Fe62Ni14,7.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
160,0.62,0.16,0.22,Cr22Fe62Ni16,7.88,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
161,0.62,0.18,0.2,Cr20Fe62Ni18,7.96,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
162,0.62,0.2,0.18,Cr18Fe62Ni20,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
163,0.62,0.22,0.16,Cr16Fe62Ni22,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
164,0.62,0.24,0.14,Cr14Fe62Ni24,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
165,0.62,0.26,0.12,Cr12Fe62Ni26,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
166,0.62,0.28,0.1,Cr10Fe62Ni28,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
167,0.62,0.3,0.08,Cr8Fe62Ni30,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
168,0.62,0.32,0.06,Cr6Fe62Ni32,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
169,0.62,0.34,0.04,Cr4Fe62Ni34,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
170,0.62,0.36,0.02,Cr2Fe62Ni36,8.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58506E+15,2.58506E+15,7.06253E+15,0,0
171,0.64,0.02,0.34,Cr34Fe64Ni2,7.36,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.92666E+14,6.92666E+14,1.8924E+15,0,0
172,0.64,0.04,0.32,Cr32Fe64Ni4,7.44,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85599E+14,1.85599E+14,5.07067E+14,0,0
173,0.64,0.06,0.3,Cr30Fe64Ni6,7.52,0.5,0,0,0,0.823633043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176366957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.97312E+13,4.97312E+13,1.35868E+14,0,0
174,0.64,0.08,0.28,Cr28Fe64Ni8,7.6,0.5,0,0,0,0.525680827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.474319173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33254E+13,1.33254E+13,3.64057E+13,0,0
175,0.64,0.1,0.26,Cr26Fe64Ni10,7.68,0.5,0,0,0,0.26798213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73201787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57054E+12,3.57054E+12,9.75489E+12,0,0
176,0.64,0.12,0.24,Cr24Fe64Ni12,7.76,0.5,0,0,0,0.040218641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959781359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56723E+11,9.56723E+11,2.61381E+12,0,0
177,0.64,0.14,0.22,Cr22Fe64Ni14,7.84,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56353E+11,2.56353E+11,7.0037E+11,0,0
178,0.64,0.16,0.2,Cr20Fe64Ni16,7.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68689595578,68689595558,1.87663E+11,0,0
179,0.64,0.18,0.18,Cr18Fe64Ni18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18405321670,18405321651,50284273907,0,0
180,0.64,0.2,0.16,Cr16Fe64Ni20,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4931691084,4931691066,13473630585,0,0
181,0.64,0.22,0.14,Cr14Fe64Ni22,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321442649,1321442632,3610248434,0,0
182,0.64,0.24,0.12,Cr12Fe64Ni24,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354079496,354079480,967363152,0,0
183,0.64,0.26,0.1,Cr10Fe64Ni26,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94875320,94875305,259204175,0,0
184,0.64,0.28,0.08,Cr8Fe64Ni28,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25421770,25421756,69453549,0,0
185,0.64,0.3,0.06,Cr6Fe64Ni30,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6811747,6811734,18610022,0,0
186,0.64,0.32,0.04,Cr4Fe64Ni32,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1825206,1825194,4986540,0,0
187,0.64,0.34,0.02,Cr2Fe64Ni34,8.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,489066,489055,1336139,0,0
188,0.66,0.02,0.32,Cr32Fe66Ni2,7.4,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131038,131048,358017,0,0
189,0.66,0.04,0.3,Cr30Fe66Ni4,7.48,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35108,35117,95930,0,0
190,0.66,0.06,0.28,Cr28Fe66Ni6,7.56,0.5,0,0,0,0.72527095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27472905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9406.197832,9409.802168,25704,0,0
191,0.66,0.08,0.26,Cr26Fe66Ni8,7.64,0.5,0,0,0,0.410764413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589235587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2521.124649,2519.875351,6887,0,0
192,0.66,0.1,0.24,Cr24Fe66Ni10,7.72,0.5,0,0,0,0.141483546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858516454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,677.1510987,672.8489013,1845,0,0
193,0.66,0.12,0.22,Cr22Fe66Ni12,7.8,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,178,494,0,0
194,0.66,0.14,0.2,Cr20Fe66Ni14,7.88,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,46,132,0,0
195,0.66,0.16,0.18,Cr18Fe66Ni16,7.96,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,11,35,0,0
196,0.66,0.18,0.16,Cr16Fe66Ni18,8.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,9,0,0
197,0.66,0.2,0.14,Cr14Fe66Ni20,8.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
198,0.66,0.22,0.12,Cr12Fe66Ni22,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.83E+27,6.83E+27,1.87E+28,0,0
199,0.66,0.24,0.1,Cr10Fe66Ni24,8.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65E+27,2.65E+27,7.24E+27,0,0
200,0.66,0.26,0.08,Cr8Fe66Ni26,8.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.10E+26,7.10E+26,1.94E+27,0,0
201,0.66,0.28,0.06,Cr6Fe66Ni28,8.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90E+26,1.90E+26,5.20E+26,0,0
202,0.66,0.3,0.04,Cr4Fe66Ni30,8.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10E+25,5.10E+25,1.39E+26,0,0
203,0.66,0.32,0.02,Cr2Fe66Ni32,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37E+25,1.37E+25,3.73E+25,0,0
204,0.68,0.02,0.3,Cr30Fe68Ni2,7.44,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66E+24,3.66E+24,1.00E+25,0,0
205,0.68,0.04,0.28,Cr28Fe68Ni4,7.52,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.81E+23,9.81E+23,2.68E+24,0,0
206,0.68,0.06,0.26,Cr26Fe68Ni6,7.6,0.5,0,0,0,0.607924346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392075654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63E+23,2.63E+23,7.18E+23,0,0
207,0.68,0.08,0.24,Cr24Fe68Ni8,7.68,0.5,0,0,0,0.27755673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72244327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04E+22,7.04E+22,1.92E+23,0,0
208,0.68,0.1,0.22,Cr22Fe68Ni10,7.76,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89E+22,1.89E+22,5.16E+22,0,0
209,0.68,0.12,0.2,Cr20Fe68Ni12,7.84,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06E+21,5.06E+21,1.38E+22,0,0
210,0.68,0.14,0.18,Cr18Fe68Ni14,7.92,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36E+21,1.36E+21,3.70E+21,0,0
211,0.68,0.16,0.16,Cr16Fe68Ni16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63E+20,3.63E+20,9.92E+20,0,0
212,0.68,0.18,0.14,Cr14Fe68Ni18,8.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73E+19,9.73E+19,2.66E+20,0,0
213,0.68,0.2,0.12,Cr12Fe68Ni20,8.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61E+19,2.61E+19,7.12E+19,0,0
214,0.68,0.22,0.1,Cr10Fe68Ni22,8.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.98E+18,6.98E+18,1.91E+19,0,0
215,0.68,0.24,0.08,Cr8Fe68Ni24,8.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87E+18,1.87E+18,5.11E+18,0,0
216,0.68,0.26,0.06,Cr6Fe68Ni26,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01E+17,5.01E+17,1.37E+18,0,0
217,0.68,0.28,0.04,Cr4Fe68Ni28,8.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34E+17,1.34E+17,3.67E+17,0,0
218,0.68,0.3,0.02,Cr2Fe68Ni30,8.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.60E+16,3.60E+16,9.84E+16,0,0
219,0.7,0.02,0.28,Cr28Fe70Ni2,7.48,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.64759E+15,9.64759E+15,2.64E+16,0,0
